treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	10.310714222356392	2012	10.496853036132201	1.0180529505290923
Control	10.310714222356392	2013	10.365928896125281	1.005355077502698
Control	10.310714222356392	2014	10.214327627667188	0.9906518023280859
Control	10.310714222356392	2015	9.823556045758313	0.9527522375179607
Control	10.310714222356392	2016	9.773015935710312	0.9478505295510755
Control	10.310714222356392	2017	9.422211724861622	0.9138272598450786
Treatment	10.448371090311866	2012	10.422621418476089	0.9975355324180959
Treatment	10.448371090311866	2013	10.35362077109153	0.9909315702513483
Treatment	10.448371090311866	2014	10.46895215516938	1.0019697869342137
Treatment	10.448371090311866	2015	10.060248049163992	0.9628532488181093
Treatment	10.448371090311866	2016	10.46567628549145	1.001656257710413
Treatment	10.448371090311866	2017	10.423878126853399	0.9976558103414629
