treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	0.13870640727482747	2012	0.1379190149238316	0.9943233166623964
Control	0.13870640727482747	2013	0.1369731714886704	0.987504284623832
Control	0.13870640727482747	2014	0.14066463633306642	1.014117798137176
Control	0.13870640727482747	2015	0.1369055044580618	0.9870164410415632
Control	0.13870640727482747	2016	0.12995423524363306	0.93690145824444
Control	0.13870640727482747	2017	0.13543468738261497	0.9764126260892184
Treatment	0.12609847132316404	2012	0.12493050642279638	0.9907376759756713
Treatment	0.12609847132316404	2013	0.12176309424417975	0.9656191147006562
Treatment	0.12609847132316404	2014	0.12621791227408471	1.0009472037976936
Treatment	0.12609847132316404	2015	0.127184475730072	1.0086123518827184
Treatment	0.12609847132316404	2016	0.12623660704267492	1.0010954591127188
Treatment	0.12609847132316404	2017	0.14411799350511825	1.1429004015106095
