treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	0.23754607688256976	2012	0.24134078212290502	1.0159746070746989
Control	0.23754607688256976	2013	0.24838292367399742	1.0456199779581492
Control	0.23754607688256976	2014	0.2585862619808307	1.0885730691678064
Control	0.23754607688256976	2015	0.2705663881151346	1.1390059211497243
Control	0.23754607688256976	2016	0.27256792287467135	1.147431801239195
Control	0.23754607688256976	2017	0.31038349405696347	1.306624374227829
Treatment	0.22516957364341084	2012	0.21975992613111728	0.9759752286920411
Treatment	0.22516957364341084	2013	0.2291079812206573	1.0174908515103533
Treatment	0.22516957364341084	2014	0.2260343087790111	1.0038403729314231
Treatment	0.22516957364341084	2015	0.31156316916488225	1.3836823693519462
Treatment	0.22516957364341084	2016	0.3500717360114778	1.554702664072491
Treatment	0.22516957364341084	2017	0.41917024320457796	1.8615758622361462
