treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	12.164765577884637	2012	12.670518328114147	1.0415752154853655
Control	12.164765577884637	2013	12.499505632827754	1.0275171808942762
Control	12.164765577884637	2014	12.526471372399387	1.0297338894201402
Control	12.164765577884637	2015	12.23479823305722	1.005757008199147
Control	12.164765577884637	2016	12.266352725773325	1.0083509334592828
Control	12.164765577884637	2017	12.40838757824518	1.0200268553307301
Treatment	12.53481147703666	2012	13.306861437737696	1.061592466876379
Treatment	12.53481147703666	2013	12.821938435633491	1.0229063643376557
Treatment	12.53481147703666	2014	13.275968977707542	1.0591279335974584
Treatment	12.53481147703666	2015	12.820142645613975	1.0227631001152295
Treatment	12.53481147703666	2016	12.42392408614992	0.9911536451034879
Treatment	12.53481147703666	2017	12.438553440765169	0.9923207432000207
