treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	11.602051176224892	2012	11.649207125505797	1.004064449343021
Control	11.602051176224892	2013	11.823532247794041	1.0190898202572156
Control	11.602051176224892	2014	11.751143427759724	1.0128505080067527
Control	11.602051176224892	2015	11.845208326201286	1.0209581173434812
Control	11.602051176224892	2016	12.57448475632949	1.0838156602943905
Control	11.602051176224892	2017	12.487660471751791	1.0763321314546261
Treatment	11.547711703453695	2012	11.398852723369364	0.9871092226835028
Treatment	11.547711703453695	2013	11.527597379747593	0.9982581550161072
Treatment	11.547711703453695	2014	11.919318843510773	1.0321801539213988
Treatment	11.547711703453695	2015	11.670407574902317	1.0106251242323556
Treatment	11.547711703453695	2016	12.523705480082171	1.0845183705388641
Treatment	11.547711703453695	2017	12.846855457133367	1.1125022677255723
