treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	85.9224088509236	2012	86.35712657143382	1.0050594219403748
Control	85.9224088509236	2013	86.41046975522457	1.0056802516459677
Control	85.9224088509236	2014	86.64217204891574	1.0083768973381664
Control	85.9224088509236	2015	86.78896459708788	1.0100853288187923
Control	85.9224088509236	2016	89.0122055695918	1.035960313031133
Control	85.9224088509236	2017	89.37754473609817	1.0402122790943777
Treatment	1.4824441669519286	2012	1.2972271670154016	0.8750597128272602
Treatment	1.4824441669519286	2013	1.5011199290542887	1.0125979531092626
Treatment	1.4824441669519286	2014	1.5376549356405005	1.0372430678465898
Treatment	1.4824441669519286	2015	1.9542000140813287	1.318228407953726
Treatment	1.4824441669519286	2016	2.127567495718289	1.435175464377054
Treatment	1.4824441669519286	2017	2.0222676276937213	1.3641442104708268
