treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	12.194612924844417	2012	12.703779135518678	1.0417533720678351
Control	12.194612924844417	2013	12.536341847147332	1.0280229413109703
Control	12.194612924844417	2014	12.566243675889188	1.030474993616865
Control	12.194612924844417	2015	12.267278225861059	1.0059588034047886
Control	12.194612924844417	2016	12.301164554421455	1.0087375983340936
Control	12.194612924844417	2017	12.440683652931279	1.0201786419629224
Treatment	12.58583353733594	2012	13.359932245559898	1.0615055574926833
Treatment	12.58583353733594	2013	12.881762938978614	1.0235128965248743
Treatment	12.58583353733594	2014	13.356652076627867	1.0612449335997722
Treatment	12.58583353733594	2015	12.890801177867926	1.0242310244790143
Treatment	12.58583353733594	2016	12.484115062920093	0.9919180184519286
Treatment	12.58583353733594	2017	12.495558563272343	0.9928272550406935
