treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	13.354618740376793	2012	13.398011055625322	1.0032492365444574
Control	13.354618740376793	2013	13.499609131049075	1.0108569472098752
Control	13.354618740376793	2014	13.62992172533645	1.0206148142685119
Control	13.354618740376793	2015	13.766692808608049	1.0308562959558987
Control	13.354618740376793	2016	14.253132017425468	1.0672810878780148
Control	13.354618740376793	2017	14.346998267201759	1.074309835879071
Treatment	13.934162477405236	2012	13.92174980784129	0.9991091915582243
Treatment	13.934162477405236	2013	14.076701053940722	1.0102294326456016
Treatment	13.934162477405236	2014	14.102802878631724	1.0121026578741237
Treatment	13.934162477405236	2015	13.936907281797524	1.0001969838084448
Treatment	13.934162477405236	2016	14.239435389100295	1.0219082354027427
Treatment	13.934162477405236	2017	14.446906946422057	1.0367976525211513
