treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	0.7859932538486483	2012	0.7776969054277311	0.9894447587427834
Control	0.7859932538486483	2013	0.7849153695384913	0.9986286341455488
Control	0.7859932538486483	2014	0.8011229873144093	1.0192491899792748
Control	0.7859932538486483	2015	0.818291828205533	1.0410926864813832
Control	0.7859932538486483	2016	0.8223733119660965	1.0462854584811152
Control	0.7859932538486483	2017	0.8260132721780088	1.0509164908647763
Treatment	0.18039292194416848	2012	0.18539074137813633	1.0277051858803787
Treatment	0.18039292194416848	2013	0.18454374894675024	1.023009921663481
Treatment	0.18039292194416848	2014	0.17749594713026018	0.9839407512074952
Treatment	0.18039292194416848	2015	0.18469942886061308	1.0238729262214483
Treatment	0.18039292194416848	2016	0.1752280758654114	0.9713689094722042
Treatment	0.18039292194416848	2017	0.19698482584666796	1.091976468498219
