treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	11.288409709657941	2012	11.179113212601367	0.9903178127063315
Control	11.288409709657941	2013	11.462150022219276	1.0153910353211835
Control	11.288409709657941	2014	11.575006982703542	1.0253886313853757
Control	11.288409709657941	2015	11.703804027402331	1.0367983027218612
Control	11.288409709657941	2016	12.132466128721466	1.0747719511226974
Control	11.288409709657941	2017	12.311875369696512	1.0906651766158817
Treatment	11.763013910665402	2012	11.61959590180885	0.9878077157822184
Treatment	11.763013910665402	2013	11.889982328704539	1.0107938678814292
Treatment	11.763013910665402	2014	12.079178101687884	1.0268778217405505
Treatment	11.763013910665402	2015	12.005984042705723	1.0206554318379257
Treatment	11.763013910665402	2016	12.416387669644301	1.0555447578266053
Treatment	11.763013910665402	2017	12.577974416993898	1.0692816069519038
