treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	0.08396363058836688	2012	0.08464187536960309	1.0080778400896135
Control	0.08396363058836688	2013	0.08684799966896499	1.0343526007675725
Control	0.08396363058836688	2014	0.09228911922207642	1.0991558913706982
Control	0.08396363058836688	2015	0.21034601087106752	2.505203853109835
Control	0.08396363058836688	2016	0.20603507042375824	2.4538609035839416
Control	0.08396363058836688	2017	0.23283058250885835	2.7729932695539836
Treatment	0.09861445140503446	2012	0.08474229276187226	0.8593293534008951
Treatment	0.09861445140503446	2013	0.08976334254199475	0.9102453166150469
Treatment	0.09861445140503446	2014	0.11765042121471433	1.1930342818771495
Treatment	0.09861445140503446	2015	0.20451768193554862	2.0739118762172377
Treatment	0.09861445140503446	2016	0.20010636069715404	2.0291788662420953
Treatment	0.09861445140503446	2017	0.23176763478070186	2.3502400660200773
