treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	10.333028054817051	2012	10.69539520941497	1.0350688251958235
Control	10.333028054817051	2013	10.398464472709774	1.0063327436590301
Control	10.333028054817051	2014	10.29195706367174	0.99602527052792
Control	10.333028054817051	2015	10.059964247013006	0.9735736894978478
Control	10.333028054817051	2016	9.65661907148201	0.9345391322130677
Control	10.333028054817051	2017	9.208972856164356	0.8912172508688117
Treatment	10.428071293414437	2012	10.469064737499044	1.0039310667266435
Treatment	10.428071293414437	2013	10.287552561316861	0.986524954793288
Treatment	10.428071293414437	2014	10.335544082694051	0.9911271022112383
Treatment	10.428071293414437	2015	10.542608769298285	1.0109835723846825
Treatment	10.428071293414437	2016	10.144053639748432	0.9727641242877416
Treatment	10.428071293414437	2017	10.546858432850117	1.01139109391309
