treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	12.34615085194445	2012	12.749905560867306	1.032702881551076
Control	12.34615085194445	2013	12.717391725477512	1.0300693615350238
Control	12.34615085194445	2014	12.756398148994036	1.0332287610907471
Control	12.34615085194445	2015	12.46255685564264	1.0094285259506492
Control	12.34615085194445	2016	12.507460041131303	1.0130655449719737
Control	12.34615085194445	2017	12.651240347276078	1.024711304680323
Treatment	12.870440693697724	2012	13.461927592769662	1.045957004359732
Treatment	12.870440693697724	2013	13.287468689665037	1.0324019981826666
Treatment	12.870440693697724	2014	13.734499377951481	1.0671351280672823
Treatment	12.870440693697724	2015	12.904863096135463	1.002674531762894
Treatment	12.870440693697724	2016	12.680057193574909	0.9852076937648265
Treatment	12.870440693697724	2017	12.499200829224531	0.9711556213723919
