treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	0.512044670607018	2012	0.5475337713631614	1.069308602927303
Control	0.512044670607018	2013	0.5308473361799765	1.0367207524114417
Control	0.512044670607018	2014	0.5167996590913492	1.0092862766810837
Control	0.512044670607018	2015	0.4830486238894479	0.9433720368904615
Control	0.512044670607018	2016	0.4794586358965313	0.9363609532897655
Control	0.512044670607018	2017	0.4926363274530891	0.9620963867646143
Treatment	0.40932640886467775	2012	0.4193983045899105	1.0246060246959596
Treatment	0.40932640886467775	2013	0.4089111204575838	0.9989854346113514
Treatment	0.40932640886467775	2014	0.3836006658613761	0.9371510304584171
Treatment	0.40932640886467775	2015	0.3718918148991266	0.9085458617991908
Treatment	0.40932640886467775	2016	0.36250368792978926	0.8856103102051058
Treatment	0.40932640886467775	2017	0.39481117815235656	0.9645387387718737
