treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	0.2233523687483268	2012	0.2300086007786573	1.0298014839405205
Control	0.2233523687483268	2013	0.21999998620641828	0.9849906112001615
Control	0.2233523687483268	2014	0.2200653520290932	0.9852832690440931
Control	0.2233523687483268	2015	0.2247902764798832	1.0064378441098005
Control	0.2233523687483268	2016	0.22570497308809878	1.0105331515083364
Control	0.2233523687483268	2017	0.22807402745102076	1.0211399535592762
Treatment	0.22356808722561688	2012	0.23000026567068665	1.028770557215434
Treatment	0.22356808722561688	2013	0.22000015983543705	0.9840409808284525
Treatment	0.22356808722561688	2014	0.21999993647773428	0.9840399817694833
Treatment	0.22356808722561688	2015	0.23467587134710058	1.0496841220020554
Treatment	0.22356808722561688	2016	0.2387975816557267	1.0681201624932308
Treatment	0.22356808722561688	2017	0.2422853224144017	1.083720514054835
