treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	0.9556872037914692	2012	1.0073743016759777	1.054083697761623
Control	0.9556872037914692	2013	0.9849072876239758	1.0305749451458412
Control	0.9556872037914692	2014	1.086062300319489	1.1364202596945805
Control	0.9556872037914692	2015	1.2206128133704734	1.277209539405752
Control	0.9556872037914692	2016	1.8157318141980718	1.899922701690023
Control	0.9556872037914692	2017	1.8024220677281901	1.8859958159714758
Treatment	1.3108042635658914	2012	1.286241920590951	0.9812616241359168
Treatment	1.3108042635658914	2013	1.3342723004694836	1.0179035402583678
Treatment	1.3108042635658914	2014	1.4318869828456104	1.0923728451647903
Treatment	1.3108042635658914	2015	1.6627408993576016	1.2684890838196599
Treatment	1.3108042635658914	2016	2.1004304160688667	1.6023982179878549
Treatment	1.3108042635658914	2017	2.1816881258941345	1.6643889454243186
