treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	10.08689988927177	2012	10.271572774998663	1.0183081905991065
Control	10.08689988927177	2013	10.10902871159258	1.0021938179781429
Control	10.08689988927177	2014	9.91509477784186	0.9829675010839913
Control	10.08689988927177	2015	9.608154352752644	0.9525378915450217
Control	10.08689988927177	2016	9.601401336595531	0.951868407736196
Control	10.08689988927177	2017	9.328482878887899	0.9248116845899791
Treatment	10.297075390944551	2012	10.12206005477558	0.9830033937283899
Treatment	10.297075390944551	2013	10.284297973870649	0.9987591217322601
Treatment	10.297075390944551	2014	10.320166342612962	1.0022424767025322
Treatment	10.297075390944551	2015	9.770980671942706	0.9489083357139928
Treatment	10.297075390944551	2016	10.124038500761637	0.9831955304187551
Treatment	10.297075390944551	2017	10.169201170905817	0.9875815010394904
