treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	13.014703894994705	2012	13.041849391741708	1.0020857560007526
Control	13.014703894994705	2013	13.208169592637368	1.0148651632187398
Control	13.014703894994705	2014	13.317386599836812	1.0232569797426214
Control	13.014703894994705	2015	13.184757099243912	1.013066236897991
Control	13.014703894994705	2016	13.54401896513933	1.0406705426735212
Control	13.014703894994705	2017	13.652028767337805	1.0489696021888142
Treatment	12.915363250267086	2012	13.146417710191631	1.0178898924828743
Treatment	12.915363250267086	2013	13.067552227978743	1.0117835615431496
Treatment	12.915363250267086	2014	12.832815966950843	0.9936085976277488
Treatment	12.915363250267086	2015	13.470908444764623	1.0430142910990945
Treatment	12.915363250267086	2016	13.906134502480583	1.0767126121824726
Treatment	12.915363250267086	2017	13.786227399851732	1.0674285448043157
