treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	0.6874053902934895	2012	0.7303113763229633	1.0624172964531964
Control	0.6874053902934895	2013	0.705241253486459	1.0259466443598217
Control	0.6874053902934895	2014	0.6889308636224257	1.0022191756865406
Control	0.6874053902934895	2015	0.6628077562866717	0.9642166989753808
Control	0.6874053902934895	2016	0.6811845950159209	0.990950325142326
Control	0.6874053902934895	2017	0.6918303375334615	1.0064371727403574
Treatment	0.6924227581010695	2012	0.6962429211485943	1.0055170963155535
Treatment	0.6924227581010695	2013	0.6819765891331715	0.9849135967215376
Treatment	0.6924227581010695	2014	0.6905340147675866	0.9972722685507006
Treatment	0.6924227581010695	2015	0.6411542830365774	0.9259578422796313
Treatment	0.6924227581010695	2016	0.6695725550049819	0.9669996359467546
Treatment	0.6924227581010695	2017	0.7272002566510188	1.0502258167327208
