treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	0.11855833170768494	2012	0.12022593730372261	1.0140656972143407
Control	0.11855833170768494	2013	0.11709154124147324	0.9876281114529496
Control	0.11855833170768494	2014	0.11586898959356422	0.9773162959078109
Control	0.11855833170768494	2015	0.10680773853016096	0.9008876642554653
Control	0.11855833170768494	2016	0.10840475243211026	0.9143579440658026
Control	0.11855833170768494	2017	0.11491279974866724	0.9692511533646909
Treatment	0.14426343488347515	2012	0.1327167455357831	0.9199610812191006
Treatment	0.14426343488347515	2013	0.1349347123634795	0.9353355025302796
Treatment	0.14426343488347515	2014	0.14559211725072935	1.0092101118230508
Treatment	0.14426343488347515	2015	0.13987477273485363	0.9695788322788353
Treatment	0.14426343488347515	2016	0.11813553256801777	0.8188875626276231
Treatment	0.14426343488347515	2017	0.12450144825518356	0.863014584088797
