treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	0.3946262518661137	2012	0.40730138180960895	1.0321193278033505
Control	0.3946262518661137	2013	0.3753855392608883	0.951243201600908
Control	0.3946262518661137	2014	0.36381255861920925	0.9219167678247652
Control	0.3946262518661137	2015	0.33869763493500465	0.8582744643402889
Control	0.3946262518661137	2016	0.37389566427081505	0.9474677939005132
Control	0.3946262518661137	2017	0.4557801666396053	1.1549666665213127
Treatment	89.9187755805958	2012	90.82626803499446	1.0100923577811094
Treatment	89.9187755805958	2013	90.0660184307831	1.0016375095105172
Treatment	89.9187755805958	2014	90.00773350448335	1.0009893142262354
Treatment	89.9187755805958	2015	90.62275398792933	1.0078290479689922
Treatment	89.9187755805958	2016	90.76454144513343	1.0094058872474254
Treatment	89.9187755805958	2017	91.99904153174249	1.0231349452627065
