treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	10.663323769511331	2012	10.778935878740256	1.0108420330966115
Control	10.663323769511331	2013	10.95978054136892	1.027801535268508
Control	10.663323769511331	2014	10.954849643041035	1.0273391186304628
Control	10.663323769511331	2015	10.98840470964977	1.030485892313231
Control	10.663323769511331	2016	11.457824359414781	1.0745077807892407
Control	10.663323769511331	2017	11.602119576602654	1.0880396982576424
Treatment	10.659417726560942	2012	10.754331823860092	1.0089042478429797
Treatment	10.659417726560942	2013	10.945016039414881	1.0267930500689817
Treatment	10.659417726560942	2014	10.713793321794208	1.0051011787536737
Treatment	10.659417726560942	2015	10.630179718702298	0.9972570727024057
Treatment	10.659417726560942	2016	10.867855563259553	1.0195543360852843
Treatment	10.659417726560942	2017	10.970324947042855	1.0291673737212867
