treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	13.123896263748371	2012	12.560594083970786	0.9570781292036289
Control	13.123896263748371	2013	12.425507834566284	0.9467849779404903
Control	13.123896263748371	2014	12.370696758617546	0.9426085447496748
Control	13.123896263748371	2015	12.159338717851382	0.9265037206548676
Control	13.123896263748371	2016	10.006037050484593	0.7624288434924529
Control	13.123896263748371	2017	9.61879051485916	0.7329218641744961
Treatment	8.129229031710285	2012	7.414353656926184	0.9120611103469304
Treatment	8.129229031710285	2013	8.053359417784682	0.9906670591233618
Treatment	8.129229031710285	2014	7.641985165429487	0.9400627212764987
Treatment	8.129229031710285	2015	7.186359652496503	0.8840149077439127
Treatment	8.129229031710285	2016	6.439316644387665	0.792118984379619
Treatment	8.129229031710285	2017	6.2715904176034485	0.7714864955999384
