treatment	mean_1214	anio_fiscal	mean_year	ratio
Control	0.1580994857704676	2012	0.15040952947040728	0.9513600170007842
Control	0.1580994857704676	2013	0.15215211739105136	0.9623821143349527
Control	0.1580994857704676	2014	0.16262407115884503	1.0286185964889623
Control	0.1580994857704676	2015	0.41856922427583354	2.6475052859028385
Control	0.1580994857704676	2016	0.40967713893488616	2.591261678925792
Control	0.1580994857704676	2017	0.417445160741057	2.6403954364982143
Treatment	0.19010423170319968	2012	0.16487356739389528	0.8672798386271812
Treatment	0.19010423170319968	2013	0.174945238358327	0.9202595691371055
Treatment	0.19010423170319968	2014	0.20001366915579233	1.0521263380820673
Treatment	0.19010423170319968	2015	0.4509040254149062	2.371877897588731
Treatment	0.19010423170319968	2016	0.4280964572484226	2.251903881428523
Treatment	0.19010423170319968	2017	0.4102950740909581	2.1582637609642035
